"X","id_tanggal_transaksi_awal","tanggal_transaksi_awal","tipe_kartu","id_merchant","nama_merchant","tipe_mesin","tipe_transaksi","nama_transaksi","nilai_transaksi","id_negara","nama_negara","nama_kota","lokasi_mesin","pemilik_mesin","waktu_transaksi","kuartal_transaksi","kepemilikan_kartu","nama_channel","id_channel","flag_transaksi_finansial","status_transaksi","bank_pemilik_kartu","rata_rata_nilai_transaksi","maksimum_nilai_transaksi","minimum_nilai_transaksi","rata_rata_jumlah_transaksi","flag_transaksi_fraud"
12283,2457323,2457328,103,-2,1798,1324,26,10,689252,96,5,128,1750,613,54942,1,2,1,9,FALSE,3,999,1155063.158,7596000,10118,2.2,0
7926,2457599,2457645,111,-2,1798,73225,385,11,2500000,96,5,60,3572,613,91445,2,2,1,9,FALSE,3,999,1190239.781,15000000,70700,2.27,0
2093,2457573,2457588,104,-2,1798,1285717,385,11,300000,96,5,265,746,613,191130,4,2,1,9,FALSE,3,999,397976.8421,1688000,50000,1.14,0
13351,2457519,2457519,5,-2,1798,501909,640,8,102500,96,5,265,5261,613,182930,4,2,1,9,FALSE,3,999,459148.0984,2700000,25000,1.72,0
3956,2457622,2457701,111,411148,438,2746082,58,6,119000,96,5,128,6561,839,132841,3,2,2,4,FALSE,3,999,718423.7238,2987000,56200,1.36,0
9131,2457604,2457632,111,-2,1798,331455,385,11,350000,96,5,101,4673,613,201728,4,2,1,9,FALSE,3,999,1679777.627,6000000,50,2.74,0
10924,2457357,2457411,93,-2,1798,1951,301,16,304533,96,5,128,846,613,202506,4,2,1,9,FALSE,3,999,392554.5979,4500000,18500,2.98,0
11578,2457364,2457396,0,-2,1798,1406175,26,10,200000,96,5,128,1172,613,221726,4,2,1,9,FALSE,3,999,601394.7368,1250000,200000,1.14,0
1209,2457621,2457672,93,-2,1798,158877,26,10,200000,96,5,265,3979,613,73053,2,2,1,9,FALSE,3,999,1252008.475,6000000,100000,1.64,0
14314,2457406,2457448,111,-2,1798,2542388,301,16,1500000,96,5,128,8359,613,214139,4,2,1,9,FALSE,3,999,401415.6863,1883635,10000,1.52,0
10240,2457410,2457500,4,-2,1798,701282,385,11,2500000,96,5,128,5079,613,22127,1,2,1,9,FALSE,3,999,2373577.407,20000000,158650,1.5,1
5206,2457517,2457566,93,-2,1798,2176668,238,9,2950000,96,5,251,7892,613,94142,2,2,1,9,FALSE,3,999,5532031.381,57127000,11500,5.83,0
14083,2457476,2457508,2,636536,1510,2013725,58,6,9350000,96,5,259,7656,2231,82154,2,2,2,4,FALSE,3,999,9065364.629,100000000,41804,2.32,0
12717,2457444,2457503,93,-2,1798,2086341,385,11,2500000,96,5,265,3086,613,65437,2,2,1,9,FALSE,3,999,1667486.667,20000000,48500,4.15,0
14389,2457615,2457647,111,-2,1798,1334108,148,5,26500,96,5,251,791,613,104925,2,2,1,9,FALSE,3,999,893312.6061,2500000,7000,2.78,0
13748,2457376,2457436,111,-2,1798,16834,26,10,1250000,96,5,128,884,613,225614,4,2,1,9,FALSE,3,999,1080313.025,6200000,100000,2,0
10868,2457316,2457367,93,374848,1797,1616191,58,6,421212,96,5,265,5961,2616,193233,4,2,2,4,FALSE,3,999,3194832.375,33980000,32600,1.38,0
1255,2457572,2457638,111,-2,1798,2003763,238,9,1700000,96,5,70,5558,613,103511,2,2,1,9,FALSE,3,999,3961718.924,50000000,50000,1.44,0
11003,2457510,2457572,103,-2,1798,2341302,385,11,200000,96,5,203,3451,613,221356,4,2,1,9,FALSE,3,999,418169.5652,1000000,94500,2.4,0
4941,2457568,2457613,111,2981,1080,2101953,58,6,150000,96,5,128,5933,1687,93050,2,2,2,4,FALSE,3,999,1505702.752,20880000,50000,2.83,0
5186,2457322,2457407,111,-2,1798,1914879,238,9,1100000,96,5,293,5529,613,164751,3,2,1,9,FALSE,3,999,1693825.123,9420000,100000,1.29,0
5924,2457497,2457580,111,-2,1798,2810552,385,11,250000,96,5,128,4385,613,174335,3,2,1,9,FALSE,3,999,893312.6061,2000000,140000,2.18,0
10391,2457368,2457435,111,-2,1798,2619712,238,9,1500000,96,5,96,5486,613,90959,2,2,1,9,FALSE,3,999,396660.2069,2535000,10000,1.64,0
936,2457599,2457669,104,-2,1798,2802213,159,19,33000,96,5,128,7883,613,113316,2,2,1,9,FALSE,3,999,584375,2500000,15000,2.56,0
4798,2457349,2457377,111,-2,1798,226362,238,9,200000,96,5,128,5363,613,203700,4,2,1,9,FALSE,3,999,2248279.221,50000000,25000,4.47,0
1503,2457558,2457638,93,-2,1798,-3,156,12,1000000,96,5,128,8697,503,43353,1,1,5,8,FALSE,3,999,3620434.23,20000000,83000,3.94,0
13369,2457376,2457394,111,-2,1798,1749280,26,10,300000,96,5,75,2087,613,85543,2,2,1,9,FALSE,3,999,793966.4571,8831000,10000,2.49,0
13976,2457509,2457598,93,319233,219,1859928,58,6,2184700,96,5,101,7157,534,153856,3,2,2,4,FALSE,3,999,5532031.381,75000000,26500,2.4,0
9726,2457358,2457394,111,-2,1798,-3,156,12,200000,96,5,1,1639,1389,110228,2,1,5,8,FALSE,3,999,364653.0769,3710000,22000,3.76,0
97,2457603,2457684,111,-2,1798,1366841,385,11,500000,96,5,273,964,613,105721,2,2,1,9,FALSE,3,999,1028473.077,2500000,50000,3,0
8633,2457437,2457520,93,-2,1798,2849097,26,10,400000,96,5,256,4432,613,85445,2,2,1,9,FALSE,3,999,406538.7097,2500000,50000,1.33,0
419,2457601,2457636,103,-2,1798,1446238,26,10,800000,96,5,128,1305,613,2836,1,2,1,9,FALSE,3,999,1021590.909,2500000,98000,2.12,0
2420,2457430,2457465,93,-2,1798,2550686,26,10,1250000,96,5,128,4064,613,130428,3,2,1,9,FALSE,3,999,1030897.322,96486000,8099,2.8,0
8629,2457473,2457565,111,32753,492,2641499,58,6,47900,96,5,128,6479,890,151428,3,2,2,4,FALSE,3,999,918454.9247,14900000,50000,1.5,0
4302,2457355,2457428,103,-2,1798,2432621,26,10,100000,96,5,128,3839,613,192028,4,2,1,9,FALSE,3,999,421548.0513,6000000,30500,2.22,0
12146,2457610,2457703,103,-2,1798,3391188,385,11,2500000,96,5,128,4609,613,135237,3,2,1,9,FALSE,3,999,1815000,25000000,20000,2.02,0
10468,2457407,2457456,111,-2,1798,1584529,159,19,300000,96,5,265,1823,613,202205,4,2,1,9,FALSE,3,999,369319.2308,1000000,50000,1.89,0
9644,2457396,2457425,104,-2,1798,1522465,385,11,2500000,96,5,187,1534,613,151843,3,2,1,9,FALSE,3,999,1129908.041,2500000,100000,2,0
5983,2457584,2457616,111,-2,1798,1486952,26,10,2500000,96,5,128,1564,613,95739,2,2,1,9,FALSE,3,999,1651875,5000000,24200,2.79,0
4128,2457469,2457534,111,-2,1798,2178475,238,9,3150000,96,5,128,7889,613,84454,2,2,1,9,FALSE,3,999,1121962.467,25000000,21800,2.39,1
12514,2457558,2457613,93,-2,1798,1914884,26,10,300000,96,5,128,2549,613,102751,2,2,1,9,FALSE,3,999,3743726.944,75000000,25000,2.45,0
12709,2457311,2457318,103,161601,899,2100087,58,6,1340900,96,5,128,6977,1381,30525,1,2,2,4,FALSE,3,999,920903.7361,5000000,25000,2.6,0
5914,2457555,2457585,0,-2,1798,1558573,238,9,5000000,96,5,65,5446,613,153838,3,2,1,9,FALSE,3,999,1303347.429,10000000,50000,2.11,0
10043,2457598,2457605,111,-2,1798,2632326,238,9,1000000,96,5,128,8039,613,160438,3,2,1,9,FALSE,3,999,2820267.376,39675000,50000,4.15,0
8423,2457438,2457529,0,-2,1798,2334641,385,11,1000000,96,5,128,3412,613,84534,2,2,1,9,FALSE,3,999,808081.3176,3800000,25000,1.76,0
10400,2457522,2457549,103,413041,195,2809719,58,6,62700,96,5,189,6714,494,143938,3,2,2,4,FALSE,3,999,380135.8268,2000000,35400,1,0
13447,2457303,2457310,111,35959,869,1853810,58,6,24700,96,5,70,5843,1442,151251,3,2,2,4,FALSE,3,999,528259.0164,2500000,25000,1.83,0
3997,2457559,2457653,0,-2,1798,-3,156,12,500000,96,5,8,86,33,160555,3,1,5,8,FALSE,3,999,589583.3333,2100000,50000,1.41,1
2672,2457460,2457543,111,-2,1798,1939,385,11,1250000,96,5,128,878,613,174041,3,2,1,9,FALSE,3,999,1265595.901,7499715,36000,2.26,0
3051,2457389,2457467,93,-2,1798,329209,147,3,2555227,96,5,96,4844,613,155948,3,2,1,9,FALSE,3,999,5351677.425,75000000,15000,4.22,0
10121,2457367,2457450,93,-2,1798,2228574,385,11,2500000,96,5,62,7889,613,73820,2,2,1,9,FALSE,3,999,1534523.81,11300000,32740,1.77,0
2686,2457575,2457627,103,-2,1798,-3,156,12,1000000,96,5,93,5728,2517,235738,4,1,5,8,FALSE,3,999,1569376.744,4900000,100000,2.23,0
14365,2457508,2457568,93,-2,1798,2820829,159,19,2376000,96,5,101,4355,613,171245,3,2,1,9,FALSE,3,999,3225250.909,50000000,51500,2.83,0
7580,2457611,2457702,104,-2,1798,1386782,26,10,200000,96,5,70,1126,613,140605,3,2,1,9,FALSE,3,999,449793.4098,2500000,31500,1.46,0
8434,2457384,2457452,111,-2,1798,2515620,238,9,700000,96,5,152,8314,613,74246,2,2,1,9,FALSE,3,999,978400.7957,11530000,41850,2.17,0
3865,2457640,2457669,93,-2,1798,1903152,159,19,1245085,96,5,60,2502,613,101831,2,2,1,9,FALSE,3,999,674621.7581,4480000,25600,1.68,0
9827,2457318,2457361,1,29909,215,2216038,58,6,175000,96,5,70,6057,523,143834,3,2,2,4,FALSE,3,999,435034.2676,4900000,25000,1.55,0
11685,2457429,2457484,1,-2,1798,1919586,26,10,1250000,96,5,128,2555,613,162124,3,2,1,9,FALSE,3,999,1176460.027,5050500,30000,2.04,0
7370,2457401,2457473,111,-2,1798,2809311,238,9,1500000,96,5,101,7898,613,120103,3,2,1,9,FALSE,3,999,1228386.12,69750000,26500,2.74,0
6731,2457430,2457488,103,-2,1798,1887127,26,10,100000,96,5,102,2461,613,173226,3,2,1,9,FALSE,3,999,95365.34091,500000,22500,2.1,0
6227,2457329,2457390,103,209077,426,1196815,58,6,88501,96,5,128,7627,807,215326,4,2,2,4,FALSE,3,999,640458.3333,5000000,25000,2.93,0
13187,2457475,2457527,103,-2,1798,1867653,385,11,500000,96,5,185,2288,613,193456,4,2,1,9,FALSE,3,999,989530.9524,8100000,27700,2.14,0
1995,2457555,2457598,104,-2,1798,67366,147,3,50000,96,5,128,2600,613,111348,2,2,1,9,FALSE,3,999,869318.1818,2500000,44517,1.84,0
6822,2457550,2457568,111,-2,1798,-3,156,12,400000,96,5,101,5701,1862,192415,4,1,5,8,FALSE,3,999,908845.3373,5000000,100000,1.64,0
11273,2457363,2457450,111,-2,1798,2092914,26,10,1250000,96,5,128,2931,613,81754,2,2,1,9,FALSE,3,999,1388235.294,4000000,50000,3.8,0
5315,2457648,2457665,93,90653,269,2617956,58,6,518000,96,5,56,6512,620,104326,2,2,2,4,FALSE,3,999,870420.3333,9657700,15800,2.95,0
4407,2457394,2457414,93,-2,1798,1589295,301,16,4525000,96,5,128,1951,613,140913,3,2,1,9,FALSE,3,999,1151101.297,10000000,25000,2.59,0
4265,2457640,2457685,103,659907,1205,3103757,58,6,99900,96,5,128,7503,1811,213408,4,2,2,4,FALSE,3,999,818421.0526,4700000,56200,1.76,0
12003,2457423,2457461,5,-2,1798,-3,156,12,1200000,96,5,189,5667,2173,162124,3,1,5,8,FALSE,3,999,768508.1351,5500000,25000,2.62,1
11096,2457421,2457442,103,-2,1798,222361,26,10,1000000,96,5,128,4305,613,200922,4,2,1,9,FALSE,3,999,612500,1250000,20000,1.18,0
3038,2457414,2457439,103,-2,1798,508193,385,11,100000,96,5,75,4972,613,105351,2,2,1,9,FALSE,3,999,1787168.514,30000000,100000,3.16,0
92,2457524,2457573,111,-2,1798,3130487,301,16,900000,96,5,237,8257,613,113233,2,2,1,9,FALSE,3,999,915070.6679,4500000,50000,1.89,0
222,2457630,2457709,111,-2,1798,2324746,161,17,1750000,96,5,60,3552,613,130752,3,2,1,9,FALSE,3,999,653370.4028,2750000,45000,1.55,0
11938,2457433,2457472,0,-2,1798,515,159,19,8000000,96,5,128,2565,613,133807,3,2,1,9,FALSE,3,999,3061870.504,20000000,25000,2.62,0
704,2457512,2457570,104,-2,1798,3031391,385,11,1000000,96,5,128,8154,613,123700,3,2,1,9,FALSE,3,999,548845.625,1150000,21329,1.8,1
3501,2457411,2457449,93,-2,1798,2419358,26,10,1250000,96,5,128,3614,613,151640,3,2,1,9,FALSE,3,999,1570651.563,10000000,100000,2.41,0
10593,2457376,2457466,111,-2,1798,2139928,26,10,500000,96,5,128,3234,613,120651,3,2,1,9,FALSE,3,999,855687.2093,7000000,30000,2.19,0
12963,2457623,2457688,0,70193,927,2955586,58,6,23500,96,5,128,7459,1441,144330,3,2,2,4,FALSE,3,999,853651.5476,7000000,25000,2.9,0
12296,2457438,2457473,111,110928,1683,2383884,58,6,112000,96,5,132,6753,2475,142133,3,2,2,4,FALSE,3,999,176685.5283,1100000,22000,1.91,0
8017,2457531,2457590,111,-2,1798,-3,156,12,2500000,96,5,128,7758,1384,170209,3,1,5,8,FALSE,3,999,2206750,15000000,147000,1.73,1
1954,2457523,2457610,93,-2,1798,80915,26,10,700000,96,5,128,3773,613,102918,2,2,1,9,FALSE,3,999,1171452.701,7500000,26500,1.92,0
7358,2457502,2457502,1,-2,1798,2318264,385,11,100000,96,5,223,3424,613,12450,1,2,1,9,FALSE,3,999,347822.9394,2000000,12000,1.87,0
14939,2457302,2457328,0,502497,1570,2373555,58,6,201000,96,5,128,6881,2306,190839,4,2,2,4,FALSE,3,999,850941.2621,4400000,44517,2.38,0
928,2457350,2457370,111,-2,1798,226362,238,9,50000,96,5,128,5379,613,210138,4,2,1,9,FALSE,3,999,1505702.752,15000000,25000,2,0
3819,2457299,2457319,2,-2,1798,1329222,159,19,470000,96,5,60,820,613,122251,3,2,1,9,FALSE,3,999,1243739.824,50000000,25000,2.47,0
9050,2457645,2457675,93,-2,1798,1265392,159,19,4000000,96,5,259,676,613,140938,3,2,1,9,FALSE,3,999,2304545.455,10000000,41660,3.08,0
5200,2457569,2457597,111,-2,1798,1457808,301,16,1000000,96,5,265,1489,613,90339,2,2,1,9,FALSE,3,999,1286198.547,10580000,50000,3.22,0
4807,2457575,2457618,111,-2,1798,3186048,385,11,2500000,96,5,128,7934,613,211135,4,2,1,9,FALSE,3,999,1542634.722,14280000,22500,2.91,0
4055,2457441,2457477,104,-2,1798,2714809,26,10,250000,96,5,259,8501,613,102827,2,2,1,9,FALSE,3,999,536792.4528,6100000,26500,2.06,0
1715,2457510,2457598,0,210185,660,3071459,58,6,341400,96,5,128,7344,1094,112852,2,2,2,4,FALSE,3,999,1906500.922,15000000,29234,2.41,0
12423,2457430,2457524,111,-2,1798,2008048,385,11,500000,96,5,128,2783,613,60113,2,2,1,9,FALSE,3,999,316165.7232,1600000,50000,1.43,0
6198,2457371,2457457,4,32402,1429,2073811,58,6,72800,96,5,128,5825,2105,221323,4,2,2,4,FALSE,3,999,252471.9828,1500000,20250,1.76,0
3845,2457507,2457553,111,-2,1798,2184058,26,10,300000,96,5,241,3052,613,182049,4,2,1,9,FALSE,3,999,951209.3806,7000000,22000,2.07,0
12646,2457376,2457432,111,-2,1798,3063474,238,9,2500000,96,5,128,8217,613,161641,3,2,1,9,FALSE,3,999,1190239.781,10000000,25000,2.08,0
10804,2457581,2457659,111,-2,1798,3186057,238,9,2500000,96,5,241,8685,613,204110,4,2,1,9,FALSE,3,999,836840.9606,5100000,25000,1.81,0
1798,2457419,2457509,111,-2,1798,1154047,159,19,700000,96,5,128,456,613,172743,3,2,1,9,FALSE,3,999,973804.4808,4900000,58000,1.43,0
6715,2457437,2457526,104,-2,1798,1518190,385,11,1250000,96,5,265,1622,613,84325,2,2,1,9,FALSE,3,999,323243.2432,2450000,10,4.99,1
1339,2457662,2457740,93,-2,1798,2432941,238,9,550000,96,5,221,5574,613,231207,4,2,1,9,FALSE,3,999,1475859.567,30575000,25000,2.28,0
13310,2457519,2457547,93,-2,1798,222352,26,10,300000,96,5,128,4151,613,101940,2,2,1,9,FALSE,3,999,1534142.009,11869000,100000,1.37,0
11191,2457567,2457599,111,-2,1798,2460694,159,19,23660000,96,5,265,2850,613,122400,3,2,1,9,FALSE,3,999,2530285.326,10000000,26500,2.38,0
4852,2457460,2457509,104,-2,1798,1415742,385,11,1250000,96,5,128,1228,613,93429,2,2,1,9,FALSE,3,999,838795.5882,5000000,44517,1.8,0
11382,2457607,2457682,111,-2,1798,2501653,385,11,1250000,96,5,132,4025,613,185916,4,2,1,9,FALSE,3,999,2530285.326,50000000,100000,2.62,0
4280,2457595,2457607,111,-2,1798,1464904,385,11,300000,96,5,241,1285,613,195706,4,2,1,9,FALSE,3,999,251823.5294,1000000,50000,1.14,0
8787,2457368,2457424,103,-2,1798,2796165,26,10,532500,96,5,128,4295,613,102613,2,2,1,9,FALSE,3,999,797473.227,2500000,10000,1.5,0
14317,2457351,2457353,111,488804,330,2177475,433,14,100000,96,5,128,5999,699,193717,4,2,2,4,FALSE,3,999,466050,5000000,92000,1.5,0
575,2457556,2457644,111,-2,1798,1942707,385,11,500000,96,5,70,2658,613,115557,2,2,1,9,FALSE,3,999,375000,1500000,43500,1.78,0
14371,2457592,2457648,93,-2,1798,760832,26,10,2500000,96,5,128,5089,613,131409,3,2,1,9,FALSE,3,999,2596666.667,28555000,140000,3.08,0
8344,2457546,2457624,4,-2,1798,1937777,238,9,100000,96,5,128,5523,613,100155,2,2,1,9,FALSE,3,999,467403.8462,2500000,36400,1.62,0
8996,2457329,2457336,111,-2,1798,61,385,11,1000000,96,5,128,3261,613,154444,3,2,1,9,FALSE,3,999,1157710.068,5000000,100000,2.33,0
14986,2457385,2457453,0,-2,1798,1862787,26,10,400000,96,5,128,2379,613,195557,4,2,1,9,FALSE,3,999,946396.6139,9000000,25000,2.71,0
5629,2457448,2457505,0,-2,1798,1224699,159,19,100000,96,5,241,5075,613,80532,2,2,1,9,FALSE,3,999,503900.7619,2000000,105000,1.32,0
7732,2457394,2457470,111,187485,103,2383887,58,6,100800,96,5,75,6852,393,191156,4,2,2,4,FALSE,3,999,719703.881,2500000,80000,1.78,0
5231,2457351,2457379,0,-2,1798,84169,301,16,300000,96,5,70,3105,613,84143,2,2,1,9,FALSE,3,999,227133.0484,1500000,27000,2.34,0
14534,2457386,2457437,111,-2,1798,1597924,159,19,1000000,96,5,128,1904,613,90727,2,2,1,9,FALSE,3,999,2257807.692,12847600,25000,3.39,0
9098,2457509,2457570,111,-2,1798,1298875,26,10,300000,96,5,128,748,613,171546,3,2,1,9,FALSE,3,999,288604.6497,1500000,23900,1.69,0
6586,2457603,2457662,103,-2,1798,3042284,238,9,350000,96,5,128,8194,613,132242,3,2,1,9,FALSE,3,999,1535705,15000000,50000,2.45,0
6434,2457326,2457416,103,-2,1798,-3,156,12,2050000,96,5,288,1270,1396,194520,4,1,5,8,FALSE,3,999,1808152.683,27000000,100000,2.32,1
6074,2457348,2457415,111,-2,1798,1325553,26,10,1250000,96,5,128,815,613,82108,2,2,1,9,FALSE,3,999,257991.2857,1700000,20300,5.05,0
4151,2457373,2457395,111,-2,1798,1598785,153,2,2987800,96,5,128,5127,613,182532,4,2,1,9,FALSE,3,999,1269060.037,5400000,200000,2.4,0
926,2457561,2457619,103,-2,1798,2499975,385,11,500000,96,5,265,8156,613,135252,3,2,1,9,FALSE,3,999,1138461.538,6000000,100000,1.22,0
2894,2457609,2457674,104,-2,1798,298304,26,10,1000000,96,5,75,4743,613,154802,3,2,1,9,FALSE,3,999,197729.0217,700000,14990,2.2,1
10890,2457502,2457572,93,-2,1798,1382048,385,11,1250000,96,5,65,1126,613,205625,4,2,1,9,FALSE,3,999,1193259.069,10000000,30000,3.4,0
7125,2457445,2457502,93,-2,1798,-3,156,12,1000000,96,5,8,133,110,221537,4,1,5,8,FALSE,3,999,5532031.381,30000000,10000,2.8,0
14963,2457524,2457551,104,279608,7,2436339,58,6,3041500,96,5,265,6880,96,154712,3,2,2,4,FALSE,3,999,2254352.381,12847600,100000,4.65,0
3233,2457522,2457608,104,-2,1798,80915,26,10,200000,96,5,60,3772,613,162723,3,2,1,9,FALSE,3,999,304203.7308,2800000,29400,1.77,0
747,2457405,2457434,111,-2,1798,2849095,385,11,100000,96,5,241,4405,613,140135,3,2,1,9,FALSE,3,999,474736.875,15500000,25800,3.75,0
14933,2457486,2457555,93,214033,969,552401,58,6,350000,96,5,128,7684,1488,175001,3,2,2,4,FALSE,3,999,5351677.425,75000000,46000,2.4,1
13333,2457562,2457646,132,473468,850,3216070,227,1,50000,96,5,293,7285,1292,140916,3,2,2,4,FALSE,3,999,275998.0455,3200000,40000,1.82,0
1194,2457477,2457494,111,-2,1798,1790,26,10,1500000,96,5,237,1079,613,100201,2,2,1,9,FALSE,3,999,580885.5516,20000000,20000,1.73,0
14595,2457306,2457396,0,-2,1798,1387433,385,11,1250000,96,5,265,1103,613,93526,2,2,1,9,FALSE,3,999,2168148.602,10000000,15000,2.7,0
6336,2457628,2457672,93,-2,1798,3282954,301,16,1200000,96,5,101,4573,613,185802,4,2,1,9,FALSE,3,999,479152.2388,2800000,25000,1.95,0
3871,2457582,2457652,111,-2,1798,1413151,385,11,500000,96,5,70,1041,613,100824,2,2,1,9,FALSE,3,999,1454234.516,6000000,75000,2.36,0
3858,2457445,2457502,93,33564,1252,2461906,58,6,300000,96,5,60,6928,1857,144538,3,2,2,4,FALSE,3,999,2831245.541,33700000,31900,2.62,0
10369,2457306,2457396,111,-2,1798,242,301,16,10000000,96,5,217,2890,613,152610,3,2,1,9,FALSE,3,999,1265595.901,7000000,25000,2.92,0
4902,2457433,2457454,0,198098,373,2461853,58,6,114500,96,5,128,6991,742,180658,4,2,2,4,FALSE,3,999,276673.717,1957000,45412,1.71,0
6776,2457515,2457571,103,-2,1798,2162047,385,11,2500000,96,5,128,7889,613,145411,3,2,1,9,FALSE,3,999,417920.9355,1250000,50000,1.53,1
9114,2457556,2457571,5,-2,1798,1202568,159,19,750000,96,5,128,569,613,154923,3,2,1,9,FALSE,3,999,2593883.75,25000000,50000,2.23,0
6316,2457597,2457656,103,-2,1798,2173109,26,10,800000,96,5,128,3242,613,13143,1,2,1,9,FALSE,3,999,614880.6452,2445100,24000,1.85,0
14131,2457387,2457427,111,-2,1798,1944883,159,19,1800000,96,5,128,2686,613,183416,4,2,1,9,FALSE,3,999,2228846.154,2500000,400000,2.79,0
10216,2457385,2457448,0,-2,1798,2092919,385,11,100000,96,5,102,2995,613,85605,2,2,1,9,FALSE,3,999,337641.358,1450000,25000,1.48,0
3764,2457469,2457480,1,390180,731,2127867,58,6,1124375,96,5,128,6986,1180,144000,3,2,2,4,FALSE,3,999,956251.9038,5500000,49000,2.38,0
5154,2457424,2457498,103,-2,1798,-3,156,12,500000,96,5,8,133,186,150103,3,1,5,8,FALSE,3,999,678963.1549,1000000,25000,1.23,0
13579,2457451,2457483,103,-2,1798,-3,156,12,100000,96,5,8,87,140,75234,2,1,5,8,FALSE,3,999,698488.2,1000000,50000,1.56,0
3165,2457600,2457657,93,-2,1798,3130478,148,5,26500,96,5,128,6747,613,165827,3,2,1,9,FALSE,3,999,3620434.23,28000000,26500,2.05,0
9952,2457447,2457465,111,-2,1798,234224,26,10,2000000,96,5,128,4420,613,211536,4,2,1,9,FALSE,3,999,893312.6061,10260000,30000,2.33,0
8189,2457313,2457402,93,-2,1798,1390313,26,10,50000,96,5,128,1195,613,125306,3,2,1,9,FALSE,3,999,1225210,69750000,22000,2.47,0
12513,2457378,2457469,111,-2,1798,2168744,26,10,200000,96,5,128,3245,613,195504,4,2,1,9,FALSE,3,999,699849.2537,3062000,22800,2.25,0
1348,2457397,2457403,0,-2,1798,1551349,147,3,2513000,96,5,239,1650,613,64340,2,2,1,9,FALSE,3,999,1080399.504,25450000,59100,3.71,0
8951,2457375,2457467,111,24932,740,3086594,58,6,52500,96,5,128,7447,1456,140135,3,2,2,4,FALSE,3,999,257991.2857,5000000,26500,1.39,0
13836,2457345,2457393,103,175592,394,2290659,58,6,1112000,96,5,128,6045,773,111604,2,2,2,4,FALSE,3,999,2296905.312,12847600,84584,2.71,0
12025,2457338,2457409,111,-2,1798,2397232,385,11,1000000,96,5,128,3592,613,161257,3,2,1,9,FALSE,3,999,1228932.46,7800000,25000,2.79,0
8442,2457435,2457460,111,32280,492,2471917,58,6,80000,96,5,128,6943,888,135211,3,2,2,4,FALSE,3,999,818529.1971,3000000,20000,1.67,0
3460,2457639,2457685,5,571558,413,2451254,58,6,11112000,96,5,265,6928,798,22116,1,2,2,4,FALSE,3,999,2494116.102,11000000,140000,3.19,0
1960,2457576,2457631,111,-2,1798,1919585,26,10,50000,96,5,128,2549,613,100636,2,2,1,9,FALSE,3,999,619338.7097,2998000,25000,1.87,0
559,2457308,2457310,93,-2,1798,-3,156,12,2500000,96,5,221,5683,1934,62235,2,1,5,8,FALSE,3,999,2459850.889,23295000,100000,2.32,0
12300,2457523,2457605,4,-2,1798,3035005,238,9,2700000,96,5,128,8135,613,192016,4,2,1,9,FALSE,3,999,708763.1027,6000000,20000,2.33,0
12639,2457476,2457523,0,-2,1798,84019,301,16,650000,96,5,75,3830,613,162847,3,2,1,9,FALSE,3,999,1191292.135,5050500,77515,2.18,0
10902,2457515,2457570,0,176460,674,2550361,58,6,156000,96,5,101,6131,1103,155405,3,2,2,4,FALSE,3,999,350277.3415,2600000,20200,1.73,0
958,2457306,2457400,0,-2,1798,-3,440,15,1000000,96,5,265,4614,317,213625,4,1,5,8,FALSE,3,999,2168148.602,10000000,54000,1.93,0
8701,2457435,2457467,103,-2,1798,1330038,385,11,500000,96,5,128,793,613,62343,2,2,1,9,FALSE,3,999,270079.4766,5013219,25000,2.8,0
11618,2457581,2457673,93,-2,1798,2031754,385,11,1000000,96,5,70,2869,613,104227,2,2,1,9,FALSE,3,999,3433434.109,48800000,50000,2.98,0
5627,2457405,2457424,111,-2,1798,518805,26,10,100000,96,5,265,4974,613,205623,4,2,1,9,FALSE,3,999,399258.76,5000000,26500,1.62,0
14405,2457406,2457421,104,-2,1798,2505746,301,16,1100000,96,5,265,8287,613,204113,4,2,1,9,FALSE,3,999,347951.6129,2500000,13200,1.81,1
13361,2457579,2457608,103,-2,1798,2114057,385,11,200000,96,5,128,3088,613,75043,2,2,1,9,FALSE,3,999,476470.5882,2699000,36400,1.56,0
10152,2457361,2457422,103,-2,1798,2029713,159,19,500000,96,5,128,2746,613,195010,4,2,1,9,FALSE,3,999,326752.0667,500000,21000,1.48,0
13134,2457596,2457690,93,-2,1798,2763546,26,10,2500000,96,5,189,8497,613,61058,2,2,1,9,FALSE,3,999,2570926.286,28555000,200000,2,0
6341,2457645,2457673,111,-2,1798,1566888,26,10,1000000,96,5,128,1806,613,220024,4,2,1,9,FALSE,3,999,1028473.077,20625000,43840,1.81,0
11241,2457613,2457613,111,-2,1798,1506952,238,9,1350000,96,5,96,5429,613,163327,3,2,1,9,FALSE,3,999,1988971.884,20500000,38000,2.17,0
